last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
5495000.0,52.0,2,2.65,9.0,31.6,9,0.0,0.0,0.0,7.0,1.0,29288.0,6660.0
4350000.0,44.5,2,2.51,5.0,27.1,5,0.0,0.0,0.0,6.9,0.0,35675.0,10849.0
6350000.0,71.6,3,2.5,9.0,48.2,9,0.0,0.0,0.0,7.6,1.0,50957.0,16285.0
4200000.0,47.0,2,2.5,9.0,30.0,3,0.0,0.0,0.0,5.8,2.0,17486.0,15827.0
5990000.0,51.0,2,2.6,10.0,29.3,9,0.0,0.0,0.0,8.0,2.0,33673.0,13975.0
12000000.0,136.5,5,3.45,5.0,96.0,3,0.0,0.0,0.0,10.0,1.0,23833.0,4401.0
5800000.0,53.0,2,2.5,9.0,32.0,3,0.0,0.0,0.0,8.3,0.0,16949.0,12995.0
5300000.0,57.0,3,2.5,5.0,36.0,2,0.0,0.0,0.0,5.5,1.0,10478.0,10137.0
6990000.0,43.0,1,2.75,16.0,20.0,11,0.0,0.0,0.0,13.0,2.0,30054.0,7426.0
5950000.0,45.0,1,2.9,17.0,19.4,17,0.0,0.0,0.0,11.5,2.0,39197.0,12373.0
4350000.0,59.0,3,2.5,5.0,45.0,4,0.0,0.0,0.0,7.0,2.0,20890.0,15696.0
4050000.0,39.0,1,2.65,12.0,20.0,5,0.0,0.0,0.0,8.3,0.0,33549.0,14648.0
21453004.0,156.4,4,2.75,13.0,101.82,13,0.0,0.0,0.0,16.38,0.0,30775.0,3953.0
3750000.0,46.0,2,2.56,9.0,28.0,7,0.0,0.0,0.0,7.0,0.0,32858.0,12451.0
4998000.0,64.0,3,2.55,16.0,41.0,10,0.0,0.0,0.0,7.0,2.0,13943.0,12739.0
4000000.0,42.0,1,2.55,14.0,21.0,10,0.0,0.0,0.0,7.4,2.0,28114.0,13833.0
5500000.0,52.0,2,2.65,12.0,29.7,4,0.0,0.0,0.0,8.1,0.0,35667.0,12582.0
5990000.0,51.0,2,2.54,10.0,30.4,6,0.0,0.0,0.0,9.0,1.0,34018.0,14320.0
12900000.0,100.0,3,3.0,17.0,53.0,14,0.0,0.0,0.0,23.0,2.0,39140.0,10364.0
5400000.0,49.6,2,2.66,12.0,30.1,12,0.0,0.0,0.0,7.2,4.0,27880.0,12138.0
3250000.0,42.0,3,2.55,5.0,30.0,3,0.0,0.0,0.0,5.5,0.0,17218.0,17126.0
7700000.0,97.0,3,3.0,5.0,54.0,4,0.0,0.0,0.0,18.0,0.0,24713.0,3042.0
3750000.0,44.0,2,2.53,5.0,29.7,4,0.0,0.0,0.0,7.1,0.0,42086.0,14589.0
6075000.0,55.0,2,3.0,7.0,36.0,6,0.0,0.0,0.0,9.0,0.0,38597.0,9716.0
6800000.0,74.8,3,2.5,9.0,45.0,4,0.0,0.0,0.0,17.0,0.0,43713.0,16217.0
7900000.0,45.0,1,2.75,9.0,18.0,3,0.0,0.0,0.0,12.0,1.0,32551.0,4599.0
12700000.0,104.0,3,2.7,22.0,60.0,7,0.0,0.0,0.0,16.0,1.0,11596.0,13277.0
4900000.0,49.9,2,2.5,9.0,27.0,5,0.0,0.0,0.0,9.8,1.0,13895.0,13960.0
4550000.0,50.0,2,2.6,9.0,30.2,8,0.0,0.0,0.0,7.0,1.0,13413.0,16005.0
4800000.0,37.0,1,2.7,23.0,16.0,5,0.0,0.0,0.0,11.6,2.0,9655.0,13255.0
4690000.0,49.9,2,2.5,9.0,30.4,5,0.0,0.0,0.0,9.3,0.0,28275.0,11357.0
7300000.0,67.2,3,2.65,6.0,41.7,3,0.0,0.0,0.0,8.2,2.0,37473.0,12995.0
5000000.0,58.1,3,2.6,5.0,38.2,4,0.0,0.0,0.0,5.5,1.0,18503.0,17505.0
8449000.0,77.4,2,3.0,16.0,40.1,3,0.0,0.0,0.0,15.4,5.0,37434.0,8460.0
4190000.0,45.8,2,2.5,5.0,28.9,5,0.0,0.0,0.0,6.3,0.0,42433.0,14936.0
7550000.0,89.0,4,3.25,6.0,61.0,3,0.0,0.0,0.0,13.0,0.0,26009.0,3369.0
8400000.0,87.6,4,3.0,6.0,51.2,2,0.0,0.0,0.0,9.2,0.0,19475.0,4230.0
10800000.0,76.6,2,4.0,17.0,60.0,11,0.0,0.0,0.0,15.0,0.0,34939.0,10841.0
10788000.0,75.0,2,2.7,24.0,30.0,20,0.0,0.0,0.0,24.8,2.0,12747.0,12998.0
6210000.0,52.3,2,2.5,9.0,28.3,1,0.0,0.0,0.0,7.0,2.0,50136.0,15502.0
9500000.0,93.0,3,3.05,15.0,56.8,3,0.0,0.0,0.0,10.4,0.0,18518.0,14636.0
8200000.0,88.8,3,3.3,5.0,48.0,4,0.0,0.0,0.0,12.0,0.0,22271.0,3536.0
4150000.0,33.6,1,2.6,12.0,17.5,10,0.0,0.0,0.0,7.2,0.0,50823.0,14886.0
5500000.0,63.0,3,2.7,16.0,41.2,1,0.0,0.0,0.0,7.2,0.0,14809.0,13606.0
9900000.0,139.0,4,3.2,4.0,98.0,2,0.0,0.0,0.0,14.0,0.0,26120.0,4967.0
4450000.0,41.0,1,2.55,10.0,20.0,8,0.0,0.0,0.0,11.4,1.0,36652.0,15131.0
5220000.0,50.4,2,2.65,12.0,31.6,4,0.0,0.0,0.0,9.0,0.0,10004.0,12123.0
9800000.0,83.4,3,2.5,13.0,47.0,8,0.0,0.0,0.0,12.0,1.0,18172.0,11791.0
8550000.0,44.0,1,2.8,14.0,12.0,4,0.0,0.0,0.0,21.2,0.0,31842.0,5693.0
9994000.0,80.8,3,3.3,5.0,52.3,4,0.0,0.0,0.0,16.0,0.0,22567.0,3832.0
5099000.0,61.0,3,2.64,9.0,39.0,8,0.0,0.0,0.0,8.0,0.0,33521.0,11218.0
6500000.0,76.0,3,2.65,16.0,47.0,2,0.0,0.0,0.0,15.0,0.0,31825.0,12334.0
4900000.0,43.0,1,2.75,14.0,17.6,3,0.0,0.0,0.0,10.5,2.0,33849.0,11747.0
6000000.0,30.3,1,3.15,19.0,14.2,5,0.0,0.0,0.0,8.5,1.0,18748.0,4341.0
6500000.0,56.0,2,3.0,5.0,36.0,3,0.0,0.0,0.0,8.0,0.0,36656.0,9393.0
21000000.0,150.0,4,3.0,5.0,72.0,4,0.0,0.0,0.0,25.0,1.0,15036.0,14795.0
5150000.0,53.0,2,2.57,9.0,32.0,7,0.0,0.0,0.0,9.0,0.0,20050.0,21762.0
8550000.0,77.0,3,3.0,5.0,54.6,2,0.0,0.0,0.0,8.9,0.0,24825.0,4392.0
4750000.0,38.0,1,2.65,9.0,18.0,6,0.0,0.0,0.0,10.0,0.0,29396.0,6768.0
5750000.0,61.0,2,2.6,10.0,35.0,5,0.0,0.0,0.0,8.5,2.0,14433.0,13229.0
6999000.0,71.0,3,2.7,10.0,43.0,2,0.0,0.0,0.0,13.0,2.0,24119.0,11689.0
3150000.0,31.0,1,2.55,5.0,18.0,4,0.0,0.0,0.0,6.0,1.0,15348.0,8229.0
5450000.0,64.0,2,2.75,23.0,34.0,20,0.0,0.0,0.0,10.5,2.0,22131.0,17459.0
9500000.0,100.0,4,3.0,6.0,45.5,3,0.0,0.0,0.0,16.0,0.0,20454.0,2184.0
6750000.0,66.7,2,3.0,4.0,41.6,2,0.0,0.0,0.0,10.1,0.0,19685.0,3304.0
8300000.0,60.0,2,3.15,7.0,32.0,3,0.0,0.0,0.0,12.5,0.0,18748.0,4341.0
5190000.0,61.7,3,2.5,9.0,43.4,7,0.0,0.0,0.0,6.3,0.0,47433.0,16723.0
3890000.0,32.2,1,2.5,9.0,17.8,1,0.0,0.0,0.0,6.2,0.0,51535.0,16919.0
6200000.0,67.7,2,2.8,5.0,38.0,5,0.0,0.0,0.0,8.5,0.0,21092.0,3720.0
3900000.0,37.6,1,2.75,24.0,16.0,18,0.0,0.0,0.0,10.0,2.0,22306.0,17634.0
27500000.0,201.0,7,3.2,5.0,130.0,2,0.0,0.0,0.0,17.0,0.0,24383.0,5647.0
6500000.0,52.0,2,2.7,16.0,32.6,12,0.0,0.0,0.0,10.0,0.0,35712.0,12627.0
6690000.0,50.6,2,3.1,5.0,40.0,5,0.0,0.0,0.0,8.0,0.0,21580.0,1825.0
5100000.0,39.1,1,2.7,18.0,19.2,9,0.0,0.0,0.0,9.9,2.0,16600.0,15134.0
47000000.0,150.0,4,3.7,6.0,58.0,5,0.0,0.0,0.0,75.0,1.0,16085.0,7616.0
4100000.0,48.0,2,2.8,23.0,26.0,18,0.0,0.0,0.0,8.3,1.0,22318.0,17646.0
6500000.0,59.2,3,2.5,12.0,39.0,9,0.0,0.0,0.0,7.6,0.0,12497.0,13041.0
2700000.0,22.7,1,2.5,9.0,12.5,7,0.0,0.0,0.0,5.0,1.0,11983.0,11736.0
4490000.0,47.8,2,2.57,12.0,31.0,8,0.0,0.0,0.0,8.1,1.0,17075.0,16077.0
3700000.0,38.8,1,2.65,12.0,16.3,4,0.0,0.0,0.0,10.3,0.0,19689.0,21401.0
3100000.0,33.4,1,2.5,9.0,20.4,5,0.0,0.0,0.0,5.6,0.0,41055.0,13558.0
9200000.0,98.0,4,3.5,6.0,57.3,2,0.0,0.0,0.0,15.9,0.0,31215.0,4194.0
6890000.0,83.4,2,2.7,16.0,44.8,7,0.0,0.0,0.0,15.3,1.0,36897.0,10647.0
7850000.0,80.0,3,2.65,16.0,47.0,11,0.0,0.0,0.0,15.0,0.0,20558.0,22271.0
5160000.0,69.0,3,2.5,9.0,42.2,2,0.0,0.0,0.0,7.7,0.0,47632.0,15812.0
5725000.0,65.0,3,2.65,9.0,46.6,1,0.0,0.0,0.0,6.3,2.0,36369.0,10726.0
6390000.0,70.9,3,2.9,5.0,48.1,1,0.0,0.0,0.0,8.8,0.0,26319.0,5021.0
3600000.0,46.1,2,2.6,5.0,32.0,1,0.0,0.0,0.0,7.0,0.0,32472.0,9550.0
3350000.0,34.0,1,2.5,9.0,19.0,4,0.0,0.0,0.0,7.2,2.0,48690.0,16528.0
4000000.0,30.0,1,2.65,9.0,17.0,8,0.0,0.0,0.0,6.0,1.0,36587.0,9858.0
3750000.0,37.0,1,2.55,16.0,18.0,2,0.0,0.0,0.0,7.0,1.0,33905.0,13086.0
3995000.0,33.9,1,2.55,17.0,15.9,7,0.0,0.0,0.0,9.8,1.0,13172.0,11969.0
9990000.0,57.0,2,3.2,6.0,36.2,6,0.0,0.0,0.0,5.8,1.0,11247.0,8488.0
4400000.0,46.22,2,2.57,5.0,31.6,2,0.0,0.0,0.0,6.8,0.0,21651.0,13597.0
33000000.0,180.0,3,2.9,9.0,86.0,8,0.0,0.0,0.0,24.0,4.0,25689.0,4264.0
8100000.0,60.0,2,3.1,23.0,31.0,10,0.0,0.0,0.0,13.0,1.0,7294.0,13509.0
4600000.0,52.2,2,2.5,9.0,27.3,6,0.0,0.0,0.0,8.0,0.0,39650.0,12553.0
7250000.0,62.3,3,2.55,9.0,39.9,4,0.0,0.0,0.0,9.8,0.0,28529.0,14247.0
3790000.0,49.0,2,2.55,9.0,29.0,6,0.0,0.0,0.0,7.2,2.0,31912.0,12504.0
12950000.0,105.2,3,2.8,25.0,64.0,5,0.0,0.0,0.0,13.0,0.0,40584.0,12398.0
17900000.0,95.0,2,3.0,7.0,48.0,4,0.0,0.0,0.0,14.0,0.0,36998.0,9189.0
9600000.0,82.4,3,2.56,17.0,44.0,16,0.0,0.0,0.0,10.0,0.0,36388.0,13302.0
3350000.0,44.0,2,2.5,9.0,27.0,7,0.0,0.0,0.0,6.33,2.0,15782.0,15686.0
5900000.0,70.2,2,2.7,10.0,40.6,2,0.0,0.0,0.0,10.4,0.0,33682.0,14781.0
8600000.0,64.3,2,2.8,24.0,36.8,4,0.0,0.0,0.0,12.8,2.0,11627.0,13073.0
3840000.0,46.2,2,2.4,9.0,28.5,4,0.0,0.0,0.0,7.1,0.0,16165.0,16073.0
6300000.0,53.4,2,3.0,5.0,33.8,5,0.0,0.0,0.0,7.9,0.0,40900.0,9592.0
19818230.0,135.5,3,3.1,16.0,81.66,10,0.0,0.0,0.0,13.77,0.0,37407.0,8434.0
6700000.0,54.3,2,2.5,9.0,29.0,2,0.0,0.0,0.0,7.0,0.0,49278.0,15103.0
7550000.0,42.8,1,2.5,25.0,21.4,2,0.0,0.0,0.0,12.0,0.0,17467.0,12318.0
4890000.0,44.5,2,2.5,5.0,30.5,2,0.0,0.0,0.0,5.5,1.0,14664.0,12446.0
3990000.0,31.0,1,2.53,26.0,15.4,26,0.0,0.0,0.0,11.5,1.0,49058.0,14883.0
7400000.0,79.8,3,2.6,10.0,49.1,1,0.0,0.0,0.0,10.9,0.0,12534.0,12447.0
3200000.0,31.9,1,2.5,9.0,15.0,6,0.0,0.0,0.0,8.0,0.0,42171.0,10993.0
15000000.0,78.0,4,2.8,5.0,58.0,5,0.0,0.0,0.0,6.0,0.0,23647.0,1500.0
7700000.0,87.0,3,3.08,5.0,59.4,4,0.0,0.0,0.0,11.2,0.0,21439.0,5889.0
6450000.0,63.0,3,2.6,9.0,40.0,8,0.0,0.0,0.0,10.0,0.0,18794.0,10326.0
6300000.0,60.6,2,2.78,16.0,35.4,3,0.0,0.0,0.0,10.7,0.0,10841.0,12458.0
5700000.0,64.0,3,2.55,15.0,37.5,12,0.0,0.0,0.0,10.2,0.0,16708.0,15711.0
14500000.0,259.6,5,2.81,17.0,148.6,16,0.0,0.0,0.0,15.4,0.0,39408.0,11111.0
4800000.0,42.0,2,2.6,9.0,25.6,6,0.0,0.0,0.0,8.8,1.0,14798.0,13339.0
59914124.0,274.65,6,3.0,8.0,159.5,7,0.0,0.0,0.0,21.1,1.0,27124.0,7463.0
3900000.0,46.5,2,2.5,9.0,29.8,6,0.0,0.0,0.0,6.2,0.0,51489.0,17158.0
6250000.0,67.0,3,3.0,2.0,46.0,1,0.0,0.0,0.0,7.0,0.0,23002.0,6693.0
4950000.0,42.0,1,2.78,16.0,20.2,16,0.0,0.0,0.0,12.4,2.0,44881.0,17385.0
5150000.0,45.3,2,2.5,5.0,30.1,3,0.0,0.0,0.0,6.4,0.0,28550.0,7489.0
4399000.0,45.0,2,2.5,5.0,28.0,2,0.0,0.0,0.0,10.0,0.0,27793.0,8501.0
11000000.0,81.0,3,3.0,11.0,47.0,4,0.0,0.0,0.0,16.0,2.0,31744.0,4836.0
3250000.0,34.0,1,2.8,23.0,16.0,21,0.0,0.0,0.0,8.5,2.0,21460.0,16788.0
3000000.0,33.0,1,2.5,9.0,17.0,1,0.0,0.0,0.0,8.5,0.0,16755.0,15758.0
3800000.0,45.3,2,2.6,5.0,28.0,5,0.0,0.0,0.0,7.0,0.0,45361.0,18085.0
5750000.0,70.0,3,2.55,9.0,41.0,5,0.0,0.0,0.0,9.0,2.0,38278.0,13175.0
7600000.0,69.8,2,2.8,7.0,35.5,7,0.0,0.0,0.0,16.8,1.0,17950.0,16952.0
10900000.0,83.8,3,3.2,5.0,30.0,4,0.0,0.0,0.0,25.0,0.0,25729.0,4523.0
6628500.0,49.1,1,3.1,16.0,17.82,3,0.0,0.0,0.0,12.11,0.0,37434.0,8460.0
3890000.0,33.2,1,2.5,9.0,17.6,3,0.0,0.0,0.0,8.4,0.0,31380.0,12453.0
5300000.0,38.5,1,2.5,15.0,20.0,13,0.0,0.0,0.0,8.5,1.0,31118.0,7257.0
6440000.0,47.5,1,2.7,11.0,22.4,3,0.0,0.0,0.0,15.0,0.0,31061.0,5377.0
3790000.0,45.1,2,2.5,5.0,28.7,2,0.0,0.0,0.0,5.4,1.0,15001.0,12783.0
19354948.0,141.3,3,2.75,9.0,79.74,6,0.0,0.0,0.0,20.24,0.0,17294.0,7945.0
14220000.0,72.83,2,2.75,20.0,34.760002,9,0.0,0.0,0.0,13.38,2.0,39204.0,10430.0
6150000.0,70.2,3,2.65,12.0,44.7,9,0.0,0.0,0.0,8.0,0.0,32586.0,11660.0
3600000.0,32.0,1,2.58,15.0,17.5,2,0.0,0.0,0.0,6.5,0.0,36102.0,9906.0
15890000.0,178.0,6,3.7,5.0,123.6,5,0.0,0.0,0.0,22.1,1.0,27046.0,5749.0
8990000.0,97.0,4,3.1,2.0,57.35,2,0.0,0.0,0.0,9.0,0.0,22530.0,9997.0
15500000.0,107.0,3,4.2,6.0,60.0,3,0.0,0.0,0.0,25.0,0.0,22148.0,4291.0
14300000.0,250.0,5,2.5,17.0,119.0,16,0.0,0.0,0.0,21.0,0.0,39441.0,11144.0
4200000.0,39.9,1,2.75,14.0,20.8,8,0.0,0.0,0.0,7.5,0.0,44545.0,14124.0
4900000.0,54.0,2,2.65,16.0,32.1,1,0.0,0.0,0.0,11.0,0.0,37970.0,12868.0
2850000.0,30.0,1,2.5,5.0,17.0,1,0.0,0.0,0.0,5.5,0.0,13183.0,14007.0
5600000.0,62.0,3,2.6,9.0,44.1,6,0.0,0.0,0.0,6.3,2.0,30108.0,7480.0
4990000.0,44.6,1,2.86,16.0,20.0,13,0.0,0.0,0.0,8.0,2.0,12642.0,10335.0
5350000.0,60.1,3,2.5,9.0,43.1,2,0.0,0.0,0.0,6.2,0.0,47930.0,16240.0
3900000.0,42.0,1,2.8,17.0,16.0,13,0.0,0.0,0.0,12.0,0.0,17131.0,15927.0
6700000.0,75.1,2,3.2,5.0,44.6,5,0.0,0.0,0.0,11.6,0.0,19314.0,3411.0
8370000.0,73.0,2,2.65,15.0,38.3,14,0.0,0.0,0.0,11.9,2.0,12378.0,14969.0
7849000.0,79.6,3,2.67,12.0,47.5,9,0.0,0.0,0.0,14.8,2.0,38226.0,13123.0
9684619.0,85.5,3,2.7,10.0,45.3,4,0.0,0.0,0.0,15.1,0.0,23609.0,5299.0
11250000.0,95.0,3,2.7,24.0,50.0,17,0.0,0.0,0.0,16.4,2.0,33249.0,10804.0
8500000.0,64.4,2,2.8,16.0,36.0,4,0.0,0.0,0.0,12.0,0.0,33592.0,14691.0
6300000.0,51.0,2,2.8,16.0,37.0,7,0.0,0.0,0.0,10.0,2.0,20906.0,15616.0
5400000.0,53.0,2,2.75,12.0,29.4,4,0.0,0.0,0.0,6.0,0.0,33138.0,10904.0
124350000.0,248.7,4,3.4,9.0,131.0,4,0.0,0.0,0.0,23.0,0.0,21946.0,2242.0
5150000.0,37.7,1,2.7,24.0,19.0,22,0.0,0.0,0.0,10.0,2.0,11425.0,13107.0
5500000.0,57.4,2,2.7,9.0,32.0,7,0.0,0.0,0.0,10.0,1.0,13711.0,12507.0
7990000.0,60.0,2,3.0,16.0,31.0,10,0.0,0.0,0.0,12.0,0.0,38642.0,12548.0
12000000.0,98.0,3,3.4,2.0,68.0,2,0.0,0.0,0.0,10.0,0.0,21849.0,1325.0
7375000.0,67.8,3,2.5,10.0,43.7,10,0.0,0.0,0.0,8.2,0.0,45510.0,16601.0
6300000.0,60.0,2,2.78,17.0,31.2,11,0.0,0.0,0.0,13.9,1.0,17101.0,17110.0
4433484.0,60.7,2,2.75,24.0,32.0,17,0.0,0.0,0.0,11.9,0.0,22212.0,17399.0
3550000.0,30.6,1,2.51,9.0,15.6,5,0.0,0.0,0.0,8.0,0.0,35841.0,9841.0
7000000.0,57.0,2,2.5,10.0,35.0,3,0.0,0.0,0.0,13.0,2.0,48727.0,16655.0
4650000.0,34.8,1,2.5,9.0,13.9,1,0.0,0.0,0.0,11.2,0.0,12384.0,12296.0
7300000.0,58.0,1,2.5,14.0,20.0,5,0.0,0.0,0.0,28.0,2.0,28982.0,7921.0
8500000.0,72.0,2,2.75,16.0,38.6,15,0.0,0.0,0.0,16.2,0.0,51443.0,13370.0
5400000.0,54.7,3,2.55,5.0,37.4,2,0.0,0.0,0.0,6.3,0.0,26798.0,13502.0
4050000.0,36.87,1,2.5,14.0,21.5,12,0.0,0.0,0.0,7.63,2.0,45684.0,19255.0
3600000.0,50.2,2,2.54,9.0,30.900002,6,0.0,0.0,0.0,6.2,1.0,41786.0,10666.0
15748800.0,115.8,3,2.73,20.0,62.75,9,0.0,0.0,0.0,16.25,0.0,39357.0,10581.0
7680000.0,52.3,2,2.7,21.0,28.1,12,0.0,0.0,0.0,10.5,2.0,36579.0,9092.0
5840000.0,58.5,3,2.7,10.0,54.5,8,0.0,0.0,0.0,7.1,1.0,26190.0,13893.0
9300000.0,76.0,2,2.7,15.0,33.9,11,0.0,0.0,0.0,11.6,1.0,13793.0,12526.0
3350000.0,35.3,1,2.7,14.0,20.0,5,0.0,0.0,0.0,7.5,1.0,12456.0,12368.0
3700000.0,37.0,1,2.6,15.0,19.0,2,0.0,0.0,0.0,9.0,1.0,13783.0,12580.0
4880000.0,51.7,2,2.58,9.0,30.9,7,0.0,0.0,0.0,9.2,1.0,34441.0,13587.0
25000000.0,134.0,7,3.29,6.0,104.0,2,0.0,0.0,0.0,11.2,0.0,25257.0,6060.0
10517631.0,95.5,3,2.7,9.0,50.1,6,0.0,0.0,0.0,17.4,0.0,23604.0,5294.0
5350000.0,47.8,2,2.6,16.0,29.0,15,0.0,0.0,0.0,8.0,2.0,50601.0,15352.0
13580000.0,65.7,2,2.6,15.0,37.0,2,0.0,0.0,0.0,15.0,0.0,27179.0,5881.0
4300000.0,40.6,1,2.7,16.0,20.1,2,0.0,0.0,0.0,10.6,0.0,32775.0,13874.0
4900000.0,45.5,2,2.5,9.0,26.9,3,0.0,0.0,0.0,6.3,2.0,36320.0,9002.0
5000000.0,43.0,1,2.6,17.0,17.2,4,0.0,0.0,0.0,10.1,1.0,15114.0,12702.0
23000000.0,171.0,4,2.85,12.0,86.0,8,0.0,0.0,0.0,21.2,0.0,38366.0,7625.0
4960000.0,40.0,1,2.75,25.0,16.7,16,0.0,0.0,0.0,9.8,0.0,22751.0,15365.0
9600000.0,94.6,4,3.0,7.0,60.3,2,0.0,0.0,0.0,15.2,0.0,27127.0,5829.0
15398992.0,139.2,3,2.75,24.0,79.42,6,0.0,0.0,0.0,16.5,0.0,17294.0,7945.0
5600000.0,65.5,3,2.55,9.0,45.7,3,0.0,0.0,0.0,7.0,2.0,13413.0,16005.0
3600000.0,34.2,1,2.5,9.0,17.7,5,0.0,0.0,0.0,9.0,0.0,14185.0,15179.0
8900000.0,50.6,2,2.5,7.0,8.0,3,0.0,0.0,0.0,31.0,0.0,12771.0,8301.0
3600000.0,46.0,2,2.5,5.0,30.0,5,0.0,0.0,0.0,6.0,1.0,19189.0,18192.0
5500000.0,58.2,3,2.57,9.0,37.2,8,0.0,0.0,0.0,6.9,1.0,34589.0,12622.0
20900000.0,160.4,5,2.8,12.0,90.6,7,0.0,0.0,0.0,22.3,0.0,16619.0,15159.0
9100000.0,111.0,6,2.75,3.0,84.5,3,0.0,0.0,0.0,10.2,0.0,21984.0,1902.0
5750000.0,42.0,1,2.7,25.0,20.0,17,0.0,0.0,0.0,12.0,0.0,46530.0,15541.0
29999000.0,118.0,3,3.2,8.0,84.0,3,0.0,0.0,0.0,12.0,0.0,32537.0,6589.0
11768000.0,60.0,2,2.8,5.0,32.8,2,0.0,0.0,0.0,20.0,0.0,24372.0,1530.0
3100000.0,42.0,1,2.7,25.0,30.4,17,0.0,0.0,0.0,9.5,2.0,28036.0,13754.0
3990000.0,46.0,2,2.6,5.0,30.0,4,0.0,0.0,0.0,6.0,1.0,41147.0,11330.0
5400000.0,40.8,2,2.5,9.0,23.4,1,0.0,0.0,0.0,7.0,0.0,29782.0,7154.0
6250000.0,58.2,2,2.7,23.0,32.2,18,0.0,0.0,0.0,12.5,1.0,22131.0,17459.0
6900000.0,89.0,3,2.6,12.0,57.8,6,0.0,0.0,0.0,11.0,0.0,36472.0,13251.0
12160000.0,146.8,3,2.7,16.0,128.0,6,0.0,0.0,0.0,18.8,0.0,37310.0,9782.0
9300000.0,67.0,3,3.1,5.0,46.0,2,0.0,0.0,0.0,8.3,0.0,12729.0,7889.0
6500000.0,80.0,3,2.7,16.0,47.4,1,0.0,0.0,0.0,15.0,0.0,51811.0,15766.0
5100000.0,50.0,2,2.5,9.0,32.0,4,0.0,0.0,0.0,8.0,1.0,13583.0,16174.0
11999000.0,96.0,3,2.8,16.0,51.1,12,0.0,0.0,0.0,25.0,2.0,51140.0,15250.0
10980000.0,99.4,3,2.7,16.0,51.6,3,0.0,0.0,0.0,15.6,0.0,35196.0,13266.0
15700000.0,57.7,2,3.0,20.0,37.3,5,0.0,0.0,0.0,6.3,2.0,27641.0,4598.0
4000000.0,46.0,2,2.5,5.0,30.0,1,0.0,0.0,0.0,7.5,0.0,40956.0,13459.0
4000000.0,26.0,1,2.6,14.0,20.0,7,0.0,0.0,0.0,8.0,1.0,31832.0,8911.0
3600000.0,45.0,2,2.5,5.0,28.7,3,0.0,0.0,0.0,5.5,1.0,12592.0,11154.0
5830007.0,88.9,3,2.7,21.0,49.9,10,0.0,0.0,0.0,14.7,0.0,21793.0,17121.0
14550000.0,99.48,3,2.8,25.0,52.02,14,0.0,0.0,0.0,13.26,1.0,33917.0,15016.0
6550000.0,79.0,4,2.6,9.0,55.3,6,0.0,0.0,0.0,10.0,1.0,49666.0,16010.0
2800000.0,31.0,1,2.5,5.0,17.0,5,0.0,0.0,0.0,5.6,0.0,19039.0,15058.0
6140000.0,76.0,2,2.8,25.0,33.0,1,0.0,0.0,0.0,15.0,0.0,30635.0,11299.0
3890000.0,39.0,1,2.6,12.0,20.0,2,0.0,0.0,0.0,8.5,0.0,35318.0,15620.0
4390000.0,45.0,2,2.65,5.0,30.0,2,0.0,0.0,0.0,7.2,0.0,15330.0,13871.0
5500000.0,43.4,1,2.79,25.0,20.7,20,0.0,0.0,0.0,10.7,2.0,33386.0,14234.0
11500000.0,114.8,3,3.0,6.0,62.2,6,0.0,0.0,0.0,16.1,0.0,26980.0,5096.0
5099000.0,47.0,2,2.55,9.0,30.0,3,0.0,0.0,0.0,8.3,1.0,15910.0,11015.0
6760000.0,70.5,3,2.65,16.0,42.4,10,0.0,0.0,0.0,10.8,0.0,36382.0,11581.0
4200000.0,33.5,1,2.5,9.0,17.3,4,0.0,0.0,0.0,8.0,0.0,45204.0,17928.0
2940000.0,38.0,1,2.6,9.0,18.0,7,0.0,0.0,0.0,6.5,0.0,20011.0,19014.0
3700000.0,38.8,1,2.7,16.0,20.2,13,0.0,0.0,0.0,10.2,0.0,14809.0,13606.0
3390000.0,30.9,1,2.5,5.0,16.4,3,0.0,0.0,0.0,6.2,1.0,27087.0,8066.0
5000000.0,50.5,2,2.53,9.0,30.3,7,0.0,0.0,0.0,7.1,0.0,29952.0,13549.0
7850000.0,52.0,1,2.5,15.0,20.2,13,0.0,0.0,0.0,14.6,0.0,36353.0,11936.0
7500000.0,67.0,2,2.7,10.0,36.0,8,0.0,0.0,0.0,14.0,1.0,33707.0,12319.0
4950000.0,60.7,3,2.65,9.0,39.3,1,0.0,0.0,0.0,15.0,0.0,26890.0,12430.0
5050000.0,49.0,1,2.8,16.0,22.4,13,0.0,0.0,0.0,13.5,0.0,20866.0,22578.0
4500000.0,41.0,1,2.7,10.0,19.0,5,0.0,0.0,0.0,11.0,0.0,13858.0,15902.0
10300000.0,80.0,3,2.75,18.0,32.0,5,0.0,0.0,0.0,32.0,2.0,36410.0,14528.0
6300000.0,70.0,3,2.7,14.0,42.0,6,0.0,0.0,0.0,12.0,0.0,36223.0,16525.0
9990000.0,90.0,3,3.1,6.0,76.4,6,0.0,0.0,0.0,43.4,3.0,33358.0,13171.0
7700000.0,54.0,2,3.2,4.0,30.0,3,0.0,0.0,0.0,15.0,0.0,22755.0,2297.0
5100000.0,36.0,1,2.6,25.0,18.0,22,0.0,0.0,0.0,9.0,0.0,36688.0,11841.0
11500000.0,68.5,2,3.35,6.0,50.0,5,0.0,0.0,0.0,15.0,0.0,23568.0,1898.0
